Transaction,Items
A4660,sausage
A4660,soda
A4661,citrus fruit
A4661,hygiene articles
A4661,yogurt
A4662,cling film/bags
A4662,coffee
A4662,condensed milk
A4662,UHT-milk
A4663,long life bakery product
A4663,sausage
A4664,brown bread
A4664,canned beer
A4664,margarine
A4664,pasta
A4664,pastry
A4664,soda
A4664,sugar
A4664,whole milk
A4665,citrus fruit
A4665,mayonnaise
A4665,other vegetables
A4665,rolls/buns
A4665,waffles
A4665,whole milk
A4666,citrus fruit
A4666,other vegetables
A4666,pip fruit
A4666,pork
A4666,pudding powder
A4666,whole milk
A4667,cookware
A4667,cream cheese 
A4667,pip fruit
A4668,canned beer
A4669,canned beer
A4669,newspapers
A4670,dog food
A4671,salty snack
A4672,oil
A4672,pet care
A4672,root vegetables
A4672,whipped/sour cream
A4673,bottled water
A4673,coffee
A4673,fruit/vegetable juice
A4673,meat
A4673,other vegetables
A4673,rolls/buns
A4673,sugar
A4673,whole milk
A4674,bottled beer
A4674,bottled water
A4674,brown bread
A4674,rolls/buns
A4674,whole milk
A4675,rolls/buns
A4676,pasta
A4676,pork
A4676,root vegetables
A4677,cake bar
A4677,other vegetables
A4678,shopping bags
A4678,whole milk
A4679,bottled water
A4679,soda
A4680,bottled beer
A4680,citrus fruit
A4680,frozen vegetables
A4680,hygiene articles
A4680,margarine
A4680,other vegetables
A4680,sausage
A4680,whipped/sour cream
A4681,beef
A4681,cling film/bags
A4681,curd
A4681,domestic eggs
A4681,hard cheese
A4681,house keeping products
A4681,misc. beverages
A4681,oil
A4681,rolls/buns
A4681,white bread
A4681,whole milk
A4681,yogurt
A4682,bottled beer
A4682,butter milk
A4682,candy
A4682,cream cheese 
A4682,dessert
A4682,organic sausage
A4682,other vegetables
A4682,pip fruit
A4682,processed cheese
A4682,root vegetables
A4682,sauces
A4682,tropical fruit
A4682,turkey
A4682,waffles
A4682,white bread
A4682,whole milk
A4682,yogurt
A4683,canned fruit
A4683,frozen meals
A4684,mustard
A4685,yogurt
A4686,brown bread
A4686,candy
A4686,cookware
A4686,dessert
A4686,domestic eggs
A4686,meat
A4686,pastry
A4686,pip fruit
A4686,processed cheese
A4686,rolls/buns
A4686,semi-finished bread
A4686,white bread
A4687,bottled water
A4687,domestic eggs
A4687,margarine
A4687,mustard
A4687,other vegetables
A4687,rolls/buns
A4687,root vegetables
A4687,soft cheese
A4687,tropical fruit
A4687,whole milk
A4687,yogurt
A4688,pip fruit
A4688,yogurt
A4689,rolls/buns
A4689,shopping bags
A4690,root vegetables
A4691,berries
A4691,coffee
A4691,long life bakery product
A4691,pickled vegetables
A4691,rolls/buns
A4691,soda
A4691,tropical fruit
A4691,whipped/sour cream
A4692,bottled water
A4692,pastry
A4692,whipped/sour cream
A4693,citrus fruit
A4693,hamburger meat
A4693,sausage
A4693,white bread
A4693,whole milk
A4693,yogurt
A4694,frankfurter
A4694,liquor
A4694,rolls/buns
A4694,sausage
A4694,shopping bags
A4694,soda
A4695,frozen meals
A4695,ice cream
A4695,meat
A4695,other vegetables
A4695,root vegetables
A4695,whipped/sour cream
A4696,canned beer
A4696,whole milk
A4697,chicken
A4697,coffee
A4697,oil
A4697,pork
A4697,shopping bags
A4697,soda
A4697,tropical fruit
A4697,whipped/sour cream
A4698,house keeping products
A4698,long life bakery product
A4699,candles
A4699,canned beer
A4699,cream cheese 
A4699,hygiene articles
A4699,oil
A4699,waffles
A4700,bottled beer
A4700,brown bread
A4700,newspapers
A4700,whole milk
A4701,beverages
A4701,bottled beer
A4701,citrus fruit
A4701,margarine
A4701,napkins
A4701,onions
A4702,brown bread
A4702,pastry
A4702,tropical fruit
A4703,dishes
A4703,hard cheese
A4703,long life bakery product
A4703,mustard
A4703,napkins
A4703,rolls/buns
A4703,sausage
A4703,seasonal products
A4703,specialty fat
A4704,coffee
A4704,whole milk
A4705,soups
A4706,citrus fruit
A4706,oil
A4706,pip fruit
A4706,root vegetables
A4706,whole milk
A4707,beef
A4707,frozen vegetables
A4707,ice cream
A4707,other vegetables
A4707,rolls/buns
A4707,root vegetables
A4707,sugar
A4708,canned beer
A4709,tropical fruit
A4710,beverages
A4710,pot plants
A4710,sauces
A4710,sweet spreads
A4711,canned beer
A4712,meat
A4712,other vegetables
A4712,pork
A4712,root vegetables
A4712,tropical fruit
A4713,cream cheese 
A4713,rolls/buns
A4714,meat
A4714,other vegetables
A4714,rolls/buns
A4714,shopping bags
A4714,whole milk
A4715,beverages
A4715,bottled beer
A4715,curd
A4715,pip fruit
A4715,sausage
A4715,tropical fruit
A4716,frankfurter
A4716,frozen vegetables
A4716,mustard
A4716,pickled vegetables
A4716,root vegetables
A4716,salty snack
A4716,sausage
A4716,sliced cheese
A4716,tropical fruit
A4716,whole milk
A4717,bottled beer
A4717,kitchen towels
A4717,sausage
A4717,UHT-milk
A4718,bottled beer
A4718,butter
A4718,sugar
A4718,whole milk
A4719,domestic eggs
A4719,rolls/buns
A4719,sliced cheese
A4719,soft cheese
A4719,whole milk
A4720,frozen meals
A4720,frozen vegetables
A4721,flower (seeds)
A4721,other vegetables
A4721,root vegetables
A4721,yogurt
A4722,oil
A4722,other vegetables
A4722,pasta
A4722,pip fruit
A4722,whole milk
A4722,yogurt
A4723,bottled water
A4724,soda
A4725,chicken
A4725,detergent
A4725,frozen vegetables
A4725,liver loaf
A4725,margarine
A4725,other vegetables
A4725,softener
A4726,cake bar
A4726,citrus fruit
A4726,cream cheese 
A4726,long life bakery product
A4726,napkins
A4726,pip fruit
A4726,sweet spreads
A4726,whole milk
A4727,dish cleaner
A4728,citrus fruit
A4728,curd
A4728,UHT-milk
A4729,ham
A4729,rolls/buns
A4729,whole milk
A4730,bathroom cleaner
A4730,hamburger meat
A4730,margarine
A4730,soda
A4731,flour
A4731,frozen potato products
A4731,oil
A4731,other vegetables
A4731,pork
A4731,whole milk
A4732,nuts/prunes
A4732,other vegetables
A4732,rum
A4733,canned beer
A4734,rolls/buns
A4734,sausage
A4735,canned beer
A4735,rolls/buns
A4736,sausage
A4736,soda
A4736,specialty chocolate
A4737,Instant food products
A4737,rolls/buns
A4738,bottled water
A4738,frozen vegetables
A4739,brown bread
A4739,fruit/vegetable juice
A4739,margarine
A4739,newspapers
A4739,pip fruit
A4739,sweet spreads
A4739,white bread
A4739,whole milk
A4740,fruit/vegetable juice
A4740,whole milk
A4741,domestic eggs
A4741,frankfurter
A4741,hygiene articles
A4741,napkins
A4741,other vegetables
A4741,rolls/buns
A4741,specialty cheese
A4741,whipped/sour cream
A4742,other vegetables
A4742,soft cheese
A4743,bottled beer
A4743,newspapers
A4743,white bread
A4744,citrus fruit
A4745,chewing gum
A4745,rolls/buns
A4745,whole milk
A4746,berries
A4746,butter
A4746,cream cheese 
A4746,domestic eggs
A4746,frankfurter
A4746,margarine
A4746,sausage
A4746,shopping bags
A4746,whipped/sour cream
A4746,yogurt
A4747,beverages
A4747,chocolate
A4748,red/blush wine
A4749,soda
A4750,cat food
A4750,pastry
A4750,sausage
A4750,yogurt
A4751,candy
A4751,finished products
A4752,bottled beer
A4752,chocolate
A4752,oil
A4752,pastry
A4752,specialty chocolate
A4753,photo/film
A4753,specialty chocolate
A4754,detergent
A4754,dishes
A4754,liquor
A4754,newspapers
A4754,pip fruit
A4754,root vegetables
A4754,tropical fruit
A4755,bottled beer
A4755,white wine
A4756,napkins
A4756,skin care
A4757,condensed milk
A4757,rolls/buns
A4758,canned beer
A4758,root vegetables
A4759,canned fish
A4759,pip fruit
A4759,ready soups
A4759,soda
A4759,whole milk
A4760,bottled beer
A4760,other vegetables
A4760,root vegetables
A4760,soups
A4760,whole milk
A4761,cake bar
A4761,domestic eggs
A4761,frozen meals
A4761,frozen vegetables
A4761,fruit/vegetable juice
A4761,rolls/buns
A4761,sausage
A4761,whole milk
A4762,bottled beer
A4763,brown bread
A4763,canned beer
A4763,detergent
A4763,softener
A4764,hard cheese
A4764,Instant food products
A4765,soda
A4766,bottled beer
A4766,liquor
A4766,napkins
A4766,red/blush wine
A4766,soda
A4767,butter
A4767,cat food
A4767,whole milk
A4768,frankfurter
A4768,rolls/buns
A4769,cling film/bags
A4769,napkins
A4769,pip fruit
A4769,shopping bags
A4769,sugar
A4769,tropical fruit
A4770,cream cheese 
A4770,flower (seeds)
A4770,liver loaf
A4770,onions
A4770,root vegetables
A4770,soda
A4770,UHT-milk
A4771,fruit/vegetable juice
A4771,yogurt
A4772,long life bakery product
A4772,soda
A4773,baking powder
A4773,brandy
A4773,other vegetables
A4773,root vegetables
A4773,shopping bags
A4773,yogurt
A4774,bottled beer
A4774,butter
A4774,hamburger meat
A4774,hard cheese
A4774,Instant food products
A4774,other vegetables
A4774,soda
A4774,specialty bar
A4774,tea
A4774,tropical fruit
A4774,whipped/sour cream
A4774,white bread
A4774,whole milk
A4774,yogurt
A4775,butter milk
A4775,pip fruit
A4775,soda
A4776,bottled beer
A4777,chewing gum
A4777,pip fruit
A4777,soda
A4778,butter
A4778,canned fish
A4778,dog food
A4778,rolls/buns
A4778,shopping bags
A4778,tropical fruit
A4779,dessert
A4779,waffles
A4780,newspapers
A4780,pastry
A4780,rolls/buns
A4780,whole milk
A4781,frozen vegetables
A4781,liver loaf
A4781,margarine
A4781,other vegetables
A4781,root vegetables
A4781,whole milk
A4782,frankfurter
A4782,rolls/buns
A4782,salt
A4782,whole milk
A4783,dessert
A4784,canned fish
A4784,dishes
A4784,frozen fish
A4784,honey
A4784,Instant food products
A4784,other vegetables
A4784,root vegetables
A4784,whole milk
A4785,cream cheese 
A4785,instant coffee
A4785,kitchen towels
A4785,salty snack
A4785,shopping bags
A4785,waffles
A4786,canned beer
A4787,pastry
A4787,whole milk
A4788,dishes
A4788,rolls/buns
A4789,canned beer
A4790,rolls/buns
A4790,sausage
A4790,yogurt
A4791,canned beer
A4792,liquor
A4793,yogurt
A4794,canned vegetables
A4794,chocolate
A4794,soups
A4795,chocolate
A4795,cream cheese 
A4795,roll products 
A4795,rolls/buns
A4795,whole milk
A4795,yogurt
A4796,pickled vegetables
A4796,sausage
A4796,shopping bags
A4796,skin care
A4796,soda
A4797,pastry
A4797,rolls/buns
A4797,sugar
A4798,chocolate marshmallow
A4798,dessert
A4798,detergent
A4798,frozen vegetables
A4798,margarine
A4798,packaged fruit/vegetables
A4798,pasta
A4798,pip fruit
A4798,pork
A4798,softener
A4799,cake bar
A4799,curd
A4799,soda
A4800,coffee
A4800,rolls/buns
A4801,butter
A4801,dessert
A4801,frankfurter
A4801,whole milk
A4802,bottled water
A4803,soda
A4804,frozen meals
A4804,fruit/vegetable juice
A4804,meat
A4805,rolls/buns
A4805,tropical fruit
A4805,turkey
A4805,yogurt
A4806,coffee
A4807,red/blush wine
A4807,rolls/buns
A4808,citrus fruit
A4808,specialty fat
A4809,canned beer
A4810,pastry
A4811,frozen meals
A4812,frozen meals
A4812,frozen vegetables
A4812,whipped/sour cream
A4813,brown bread
A4813,rolls/buns
A4814,bottled beer
A4814,liquor
A4814,red/blush wine
A4814,soda
A4815,newspapers
A4815,spread cheese
A4815,white bread
A4816,chocolate marshmallow
A4816,cling film/bags
A4816,curd
A4816,dessert
A4816,house keeping products
A4816,misc. beverages
A4816,newspapers
A4816,whole milk
A4817,root vegetables
A4817,soft cheese
A4818,brown bread
A4818,butter
A4818,frankfurter
A4819,bottled beer
A4819,liquor
A4820,soda
A4821,coffee
A4821,dessert
A4821,fruit/vegetable juice
A4821,hard cheese
A4821,oil
A4821,other vegetables
A4821,seasonal products
A4821,sliced cheese
A4821,soda
A4821,whole milk
A4822,curd
A4822,yogurt
A4823,pip fruit
A4823,soda
A4824,instant coffee
A4824,photo/film
A4825,frankfurter
A4826,beef
A4826,cat food
A4826,cream cheese 
A4826,frozen meals
A4826,newspapers
A4826,yogurt
A4827,bottled water
A4827,curd
A4827,UHT-milk
A4828,cake bar
A4828,curd
A4828,dessert
A4828,hamburger meat
A4828,napkins
A4828,oil
A4828,rolls/buns
A4828,sauces
A4828,shopping bags
A4828,soda
A4828,spices
A4828,whole milk
A4829,brown bread
A4829,citrus fruit
A4829,onions
A4829,root vegetables
A4829,whole milk
A4830,chewing gum
A4830,rolls/buns
A4830,soda
A4831,bottled beer
A4832,pork
A4832,tropical fruit
A4833,cream cheese 
A4833,ice cream
A4833,pastry
A4833,rubbing alcohol
A4833,specialty chocolate
A4834,pastry
A4834,pip fruit
A4834,tropical fruit
A4834,whole milk
A4835,beverages
A4836,brown bread
A4836,pastry
A4836,pork
A4836,root vegetables
A4837,pastry
A4837,pork
A4837,sausage
A4837,whole milk
A4838,canned beer
A4838,dishes
A4838,yogurt
A4839,brown bread
A4839,finished products
A4839,meat
A4839,other vegetables
A4839,rolls/buns
A4839,soda
A4839,white wine
A4840,brown bread
A4840,specialty bar
A4840,tropical fruit
A4841,baby cosmetics
A4841,baking powder
A4841,canned beer
A4841,cream
A4841,hamburger meat
A4841,oil
A4841,other vegetables
A4841,sugar
A4841,whole milk
A4842,bottled water
A4842,chocolate
A4842,napkins
A4842,other vegetables
A4842,rolls/buns
A4842,root vegetables
A4842,yogurt
A4843,chicken
A4843,fruit/vegetable juice
A4843,photo/film
A4843,popcorn
A4843,rolls/buns
A4843,whipped/sour cream
A4843,white bread
A4843,whole milk
A4844,brown bread
A4844,dessert
A4845,coffee
A4846,bottled water
A4846,coffee
A4846,condensed milk
A4846,long life bakery product
A4846,pip fruit
A4846,sugar
A4847,male cosmetics
A4847,newspapers
A4847,other vegetables
A4847,salt
A4847,sausage
A4848,other vegetables
A4848,sausage
A4848,soda
A4848,whole milk
A4848,yogurt
A4849,butter milk
A4849,canned fish
A4849,long life bakery product
A4849,misc. beverages
A4849,mustard
A4849,pickled vegetables
A4849,rolls/buns
A4849,shopping bags
A4849,soda
A4849,specialty chocolate
A4849,sweet spreads
A4849,white bread
A4849,whole milk
A4849,yogurt
A4850,citrus fruit
A4850,misc. beverages
A4851,bottled water
A4852,pastry
A4853,newspapers
A4853,rolls/buns
A4853,sausage
A4853,shopping bags
A4854,bottled beer
A4854,sausage
A4854,soft cheese
A4855,rolls/buns
A4855,syrup
A4855,whole milk
A4856,condensed milk
A4856,liver loaf
A4856,specialty cheese
A4856,white bread
A4856,whole milk
A4856,yogurt
A4857,bottled water
A4858,beef
A4859,bottled beer
A4859,pet care
A4860,bottled water
A4860,citrus fruit
A4860,meat
A4860,pip fruit
A4860,root vegetables
A4861,cookware
A4862,bottled beer
A4863,processed cheese
A4863,rolls/buns
A4863,spread cheese
A4863,whole milk
A4864,frozen meals
A4864,fruit/vegetable juice
A4864,white bread
A4865,cat food
A4865,dessert
A4865,napkins
A4865,yogurt
A4866,canned beer
A4866,grapes
A4866,other vegetables
A4866,soda
A4867,coffee
A4867,rolls/buns
A4867,soda
A4867,sugar
A4868,meat
A4868,napkins
A4868,other vegetables
A4868,pip fruit
A4868,salty snack
A4868,sausage
A4869,beverages
A4869,rolls/buns
A4869,sausage
A4870,butter
A4870,napkins
A4871,chicken
A4871,fruit/vegetable juice
A4871,long life bakery product
A4872,bottled water
A4872,rum
A4872,waffles
A4872,whole milk
A4873,rolls/buns
A4874,rolls/buns
A4874,snack products
A4874,soda
A4875,berries
A4875,bottled water
A4875,chocolate
A4875,citrus fruit
A4875,fruit/vegetable juice
A4875,shopping bags
A4875,soda
A4875,specialty bar
A4875,yogurt
A4876,coffee
A4876,pastry
A4876,rolls/buns
A4877,pasta
A4877,sauces
A4878,frozen potato products
A4878,pork
A4878,sausage
A4878,sliced cheese
A4878,soda
A4878,waffles
A4878,white bread
A4879,coffee
A4879,grapes
A4879,packaged fruit/vegetables
A4879,pip fruit
A4879,tropical fruit
A4880,chocolate
A4880,specialty chocolate
A4880,waffles
A4881,baking powder
A4881,candles
A4881,citrus fruit
A4881,flower (seeds)
A4881,fruit/vegetable juice
A4881,specialty bar
A4881,tropical fruit
A4881,waffles
A4882,dishes
A4882,pasta
A4882,specialty chocolate
A4883,bottled beer
A4883,liquor
A4883,semi-finished bread
A4884,beef
A4884,cat food
A4884,domestic eggs
A4884,shopping bags
A4884,spread cheese
A4884,white wine
A4885,whole milk
A4886,candy
A4887,bottled water
A4888,bottled water
A4888,pet care
A4888,softener
A4888,white bread
A4888,whole milk
A4889,bottled beer
A4890,frozen dessert
A4890,yogurt
A4891,coffee
A4891,cooking chocolate
A4891,newspapers
A4891,whole milk
A4892,chocolate
A4892,coffee
A4892,ham
A4892,hard cheese
A4892,long life bakery product
A4892,sausage
A4892,soda
A4892,soft cheese
A4893,bottled water
A4893,cake bar
A4893,canned vegetables
A4893,margarine
A4893,other vegetables
A4893,semi-finished bread
A4893,shopping bags
A4893,UHT-milk
A4894,beverages
A4894,tropical fruit
A4894,yogurt
A4895,coffee
A4895,dish cleaner
A4895,sparkling wine
A4896,brown bread
A4896,canned beer
A4896,cat food
A4896,mustard
A4896,root vegetables
A4897,brown bread
A4897,butter
A4897,canned beer
A4897,frankfurter
A4897,hygiene articles
A4897,newspapers
A4897,other vegetables
A4897,pet care
A4897,pork
A4897,semi-finished bread
A4897,waffles
A4897,whole milk
A4898,dessert
A4898,ham
A4898,processed cheese
A4898,soda
A4898,yogurt
A4899,beverages
A4899,domestic eggs
A4899,pip fruit
A4899,white bread
A4899,whole milk
A4900,shopping bags
A4900,sugar
A4900,yogurt
A4901,meat
A4901,rolls/buns
